# RD,Action Code,State Code,County Code,Site ID,Parameter,POC,Sample Duration,Unit,Method,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency
RD,I,8,31,25,12128,2,7,1,108,20080113,0:00,0.0037,,6
RD,I,8,31,25,12128,2,7,1,108,20080119,0:00,0.0055,,6
RD,I,8,31,25,12128,2,7,1,108,20080125,0:00,0.0104,,6
RD,I,8,31,25,12128,2,7,1,108,20080131,0:00,0.0085,,6
RD,I,8,31,25,12128,2,7,1,108,20080206,0:00,0.0029,,6
RD,I,8,31,25,12128,2,7,1,108,20080212,0:00,0.007,,6
RD,I,8,31,25,12128,2,7,1,108,20080218,0:00,0.0049,,6
RD,I,8,31,25,12128,2,7,1,108,20080224,0:00,0.0039,,6
RD,I,8,31,25,12128,2,7,1,108,20080301,0:00,0.0132,,6
RD,I,8,31,25,12128,2,7,1,108,20080307,0:00,,BJ,6
RD,I,8,31,25,12128,2,7,1,108,20080313,0:00,0.0128,,6
RD,I,8,31,25,12128,2,7,1,108,20080319,0:00,0.007,,6
RD,I,8,31,25,12128,2,7,1,108,20080325,0:00,0.007,,6
RD,I,8,31,25,12128,2,7,1,108,20080331,0:00,0.0027,,6
RD,I,8,31,25,12128,2,7,1,108,20080406,0:00,0.0031,,6
RD,I,8,31,25,12128,2,7,1,108,20080412,0:00,0.0046,,6
RD,I,8,31,25,12128,2,7,1,108,20080418,0:00,0.0091,,6
RD,I,8,31,25,12128,2,7,1,108,20080424,0:00,0.0174,,6
RD,I,8,31,25,12128,2,7,1,108,20080430,0:00,0.0074,,6
RD,I,8,31,25,12128,2,7,1,108,20080506,0:00,0.0105,,6
RD,I,8,31,25,12128,2,7,1,108,20080512,0:00,0.0067,,6
RD,I,8,31,25,12128,2,7,1,108,20080518,0:00,0.0042,,6
RD,I,8,31,25,12128,2,7,1,108,20080524,0:00,0.0067,,6
RD,I,8,31,25,12128,2,7,1,108,20080530,0:00,0.0073,,6
RD,I,8,31,25,12128,2,7,1,108,20080605,0:00,0.0031,,6
RD,I,8,31,25,12128,2,7,1,108,20080611,0:00,0.0037,,6
RD,I,8,31,25,12128,2,7,1,108,20080617,0:00,0.0174,,6
RD,I,8,31,25,12128,2,7,1,108,20080623,0:00,0.0133,,6
RD,I,8,31,25,12128,2,7,1,108,20080629,0:00,0.0066,,6
RD,I,8,31,25,12128,2,7,1,108,20080705,0:00,0.0152,,6
RD,I,8,31,25,12128,2,7,1,108,20080711,0:00,0.0198,,6
RD,I,8,31,25,12128,2,7,1,108,20080717,0:00,0.0056,,6
RD,I,8,31,25,12128,2,7,1,108,20080723,0:00,0.0106,,6
RD,I,8,31,25,12128,2,7,1,108,20080729,0:00,0.0147,,6
RD,I,8,31,25,12128,2,7,1,108,20080804,0:00,0.0115,,6
RD,I,8,31,25,12128,2,7,1,108,20080810,0:00,0.0367,,6
RD,I,8,31,25,12128,2,7,1,108,20080816,0:00,0.0055,,6
RD,I,8,31,25,12128,2,7,1,108,20080822,0:00,0.0083,,6
RD,I,8,31,25,12128,2,7,1,108,20080828,0:00,0.007,,6
RD,I,8,31,25,12128,2,7,1,108,20080903,0:00,0.0082,,6
RD,I,8,31,25,12128,2,7,1,108,20080909,0:00,0.0192,,6
RD,I,8,31,25,12128,2,7,1,108,20080915,0:00,0.0072,,6
RD,I,8,31,25,12128,2,7,1,108,20080921,0:00,0.0038,,6
RD,I,8,31,25,12128,2,7,1,108,20080927,0:00,0.0097,,6
RD,I,8,31,25,12128,2,7,1,108,20081003,0:00,0.0122,,6
RD,I,8,31,25,12128,2,7,1,108,20081009,0:00,0.0078,,6
RD,I,8,31,25,12128,2,7,1,108,20081015,0:00,,AV,6
RD,I,8,31,25,12128,2,7,1,108,20081024,0:00,0.0091,,6
RD,I,8,31,25,12128,2,7,1,108,20081028,0:00,0.0137,,6
RD,I,8,31,25,12128,2,7,1,108,20081102,0:00,0.0003,,6
RD,I,8,31,25,12128,2,7,1,108,20081108,0:00,0.0054,,6
RD,I,8,31,25,12128,2,7,1,108,20081114,0:00,0.0041,,6
RD,I,8,31,25,12128,2,7,1,108,20081120,0:00,0.0033,,6
RD,I,8,31,25,12128,2,7,1,108,20081126,0:00,0.0205,,6
RD,I,8,31,25,12128,2,7,1,108,20081202,0:00,0.0068,,6
RD,I,8,31,25,12128,2,7,1,108,20081208,0:00,0.0053,,6
RD,I,8,31,25,12128,2,7,1,108,20081214,0:00,0.0036,,6
RD,I,8,31,25,12128,2,7,1,108,20081220,0:00,0.0027,,6
RD,I,8,31,25,12128,2,7,1,108,20081226,0:00,0.0021,,6
RD,I,12,57,1066,12128,1,7,1,45,20080101,0:00,1.4,,6
RD,I,12,57,1066,12128,1,7,1,45,20080107,0:00,1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080113,0:00,0.5,,6
RD,I,12,57,1066,12128,1,7,1,45,20080119,0:00,1.8,,6
RD,I,12,57,1066,12128,1,7,1,45,20080125,0:00,0.4,,6
RD,I,12,57,1066,12128,1,7,1,45,20080131,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080206,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080212,0:00,0.2,,6
RD,I,12,57,1066,12128,1,7,1,45,20080218,0:00,0.6,,6
RD,I,12,57,1066,12128,1,7,1,45,20080224,0:00,0.3,,6
RD,I,12,57,1066,12128,1,7,1,45,20080301,0:00,0.7,,6
RD,I,12,57,1066,12128,1,7,1,45,20080307,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080313,0:00,0.9,,6
RD,I,12,57,1066,12128,1,7,1,45,20080319,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080325,0:00,1.7,,6
RD,I,12,57,1066,12128,1,7,1,45,20080331,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080406,0:00,0.4,,6
RD,I,12,57,1066,12128,1,7,1,45,20080412,0:00,0.3,,6
RD,I,12,57,1066,12128,1,7,1,45,20080418,0:00,0.5,,6
RD,I,12,57,1066,12128,1,7,1,45,20080424,0:00,0.6,,6
RD,I,12,57,1066,12128,1,7,1,45,20080430,0:00,1.3,,6
RD,I,12,57,1066,12128,1,7,1,45,20080506,0:00,1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080512,0:00,1.7,,6
RD,I,12,57,1066,12128,1,7,1,45,20080518,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080524,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080530,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080605,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080611,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080617,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080623,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080629,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080705,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080711,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080717,0:00,,AV,6
RD,I,12,57,1066,12128,1,7,1,45,20080723,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080729,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080804,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080810,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080816,0:00,0.2,,6
RD,I,12,57,1066,12128,1,7,1,45,20080822,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080828,0:00,0.5,,6
RD,I,12,57,1066,12128,1,7,1,45,20080903,0:00,0,,6
RD,I,12,57,1066,12128,1,7,1,45,20080909,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20080915,0:00,0.2,,6
RD,I,12,57,1066,12128,1,7,1,45,20080921,0:00,0.3,,6
RD,I,12,57,1066,12128,1,7,1,45,20080927,0:00,0.4,,6
RD,I,12,57,1066,12128,1,7,1,45,20081003,0:00,0.2,,6
RD,I,12,57,1066,12128,1,7,1,45,20081009,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081015,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081021,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081027,0:00,1.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081102,0:00,0.2,,6
RD,I,12,57,1066,12128,1,7,1,45,20081108,0:00,0.2,,6
RD,I,12,57,1066,12128,1,7,1,45,20081114,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081120,0:00,0.4,,6
RD,I,12,57,1066,12128,1,7,1,45,20081126,0:00,0.4,,6
RD,I,12,57,1066,12128,1,7,1,45,20081202,0:00,0.6,,6
RD,I,12,57,1066,12128,1,7,1,45,20081208,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081214,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081220,0:00,0.1,,6
RD,I,12,57,1066,12128,1,7,1,45,20081226,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080101,0:00,1.4,,6
RD,I,12,57,1066,12128,2,7,1,45,20080107,0:00,0.8,,6
RD,I,12,57,1066,12128,2,7,1,45,20080113,0:00,0.5,,6
RD,I,12,57,1066,12128,2,7,1,45,20080119,0:00,1.7,,6
RD,I,12,57,1066,12128,2,7,1,45,20080125,0:00,0.5,,6
RD,I,12,57,1066,12128,2,7,1,45,20080131,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080206,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080212,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20080218,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20080224,0:00,0.3,,6
RD,I,12,57,1066,12128,2,7,1,45,20080301,0:00,0.7,,6
RD,I,12,57,1066,12128,2,7,1,45,20080307,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080313,0:00,1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080319,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080325,0:00,1.5,,6
RD,I,12,57,1066,12128,2,7,1,45,20080331,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080406,0:00,0.4,,6
RD,I,12,57,1066,12128,2,7,1,45,20080412,0:00,0.3,,6
RD,I,12,57,1066,12128,2,7,1,45,20080418,0:00,0.5,,6
RD,I,12,57,1066,12128,2,7,1,45,20080424,0:00,0.6,,6
RD,I,12,57,1066,12128,2,7,1,45,20080430,0:00,1.3,,6
RD,I,12,57,1066,12128,2,7,1,45,20080506,0:00,0.9,,6
RD,I,12,57,1066,12128,2,7,1,45,20080512,0:00,1.6,,6
RD,I,12,57,1066,12128,2,7,1,45,20080518,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080524,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080530,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080605,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080611,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20080617,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080623,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080629,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080705,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080711,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080717,0:00,,AV,6
RD,I,12,57,1066,12128,2,7,1,45,20080723,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080729,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080804,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080810,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080816,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20080822,0:00,,BJ,6
RD,I,12,57,1066,12128,2,7,1,45,20080828,0:00,,BJ,6
RD,I,12,57,1066,12128,2,7,1,45,20080903,0:00,0,,6
RD,I,12,57,1066,12128,2,7,1,45,20080909,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20080915,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20080921,0:00,0.3,,6
RD,I,12,57,1066,12128,2,7,1,45,20080927,0:00,0.3,,6
RD,I,12,57,1066,12128,2,7,1,45,20081003,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20081009,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081015,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081021,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081027,0:00,1.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081102,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20081108,0:00,0.2,,6
RD,I,12,57,1066,12128,2,7,1,45,20081114,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081120,0:00,0.4,,6
RD,I,12,57,1066,12128,2,7,1,45,20081126,0:00,0.4,,6
RD,I,12,57,1066,12128,2,7,1,45,20081202,0:00,0.6,,6
RD,I,12,57,1066,12128,2,7,1,45,20081208,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081214,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081220,0:00,0.1,,6
RD,I,12,57,1066,12128,2,7,1,45,20081226,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080101,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080107,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080113,0:00,0.7,,6
RD,I,12,57,1073,12128,1,7,1,45,20080119,0:00,0.4,,6
RD,I,12,57,1073,12128,1,7,1,45,20080125,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080131,0:00,0.8,,6
RD,I,12,57,1073,12128,1,7,1,45,20080206,0:00,1.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080212,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080218,0:00,0.5,,6
RD,I,12,57,1073,12128,1,7,1,45,20080224,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080301,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080307,0:00,0.5,,6
RD,I,12,57,1073,12128,1,7,1,45,20080313,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080319,0:00,1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080325,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080331,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080406,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080412,0:00,0.4,,6
RD,I,12,57,1073,12128,1,7,1,45,20080418,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080424,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080430,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080506,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080512,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080518,0:00,1.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080524,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080530,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080605,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080611,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080617,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080623,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080629,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20080705,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080711,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080717,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080723,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080729,0:00,0.3,,6
RD,I,12,57,1073,12128,1,7,1,45,20080804,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080810,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080816,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080822,0:00,,AV,6
RD,I,12,57,1073,12128,1,7,1,45,20080828,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080903,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080909,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080915,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20080921,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20080927,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081003,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081009,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20081015,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081021,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081027,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081102,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081108,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081114,0:00,0.2,,6
RD,I,12,57,1073,12128,1,7,1,45,20081120,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20081126,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081202,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081208,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081214,0:00,0,,6
RD,I,12,57,1073,12128,1,7,1,45,20081220,0:00,0.1,,6
RD,I,12,57,1073,12128,1,7,1,45,20081226,0:00,0,,6
RD,I,13,9,1,12128,1,7,1,89,20080107,0:00,0.00153,,7
RD,I,13,9,1,12128,1,7,1,89,20080119,0:00,0.00148,,7
RD,I,13,9,1,12128,1,7,1,89,20080131,0:00,0.00192,,7
RD,I,13,9,1,12128,1,7,1,89,20080212,0:00,,AN,7
RD,I,13,9,1,12128,1,7,1,89,20080224,0:00,0.00566,,7
RD,I,13,9,1,12128,1,7,1,89,20080307,0:00,0.00111,,7
RD,I,13,9,1,12128,1,7,1,89,20080319,0:00,0.00162,,7
RD,I,13,9,1,12128,1,7,1,89,20080331,0:00,0.00157,,7
RD,I,13,9,1,12128,1,7,1,89,20080412,0:00,0.00235,,7
RD,I,13,9,1,12128,1,7,1,89,20080424,0:00,0.00178,,7
RD,I,13,9,1,12128,1,7,1,89,20080506,0:00,0.00343,,7
RD,I,13,9,1,12128,1,7,1,89,20080518,0:00,0.00287,,7
RD,I,13,9,1,12128,1,7,1,89,20080530,0:00,0.00142,,7
RD,I,13,9,1,12128,1,7,1,89,20080611,0:00,0.0027,,7
RD,I,13,9,1,12128,1,7,1,89,20080623,0:00,0.00307,,7
RD,I,13,9,1,12128,1,7,1,89,20080705,0:00,,AN,7
RD,I,13,9,1,12128,1,7,1,89,20080717,0:00,0.0029,,7
RD,I,13,9,1,12128,1,7,1,89,20080729,0:00,0.00143,,7
RD,I,13,9,1,12128,1,7,1,89,20080810,0:00,,AN,7
RD,I,13,9,1,12128,1,7,1,89,20080822,0:00,0.00195,,7
RD,I,13,9,1,12128,1,7,1,89,20080903,0:00,0.00277,,7
RD,I,13,9,1,12128,1,7,1,89,20080915,0:00,0.00267,,7
RD,I,13,9,1,12128,1,7,1,89,20080927,0:00,0.00246,,7
RD,I,13,9,1,12128,1,7,1,89,20081009,0:00,0.00145,,7
RD,I,13,9,1,12128,1,7,1,89,20081021,0:00,0.00579,,7
RD,I,13,21,12,12128,1,7,1,89,20080107,0:00,0.00299,,7
RD,I,13,21,12,12128,1,7,1,89,20080119,0:00,0.00346,,7
RD,I,13,21,12,12128,1,7,1,89,20080131,0:00,0.00258,,7
RD,I,13,21,12,12128,1,7,1,89,20080212,0:00,0.00142,,7
RD,I,13,21,12,12128,1,7,1,89,20080224,0:00,0.00224,,7
RD,I,13,21,12,12128,1,7,1,89,20080307,0:00,0.00112,,7
RD,I,13,21,12,12128,1,7,1,89,20080319,0:00,0.00165,,7
RD,I,13,21,12,12128,1,7,1,89,20080331,0:00,0.0013,,7
RD,I,13,21,12,12128,1,7,1,89,20080412,0:00,0.00217,,7
RD,I,13,21,12,12128,1,7,1,89,20080424,0:00,0.00267,,7
RD,I,13,21,12,12128,1,7,1,89,20080506,0:00,0.00391,,7
RD,I,13,21,12,12128,1,7,1,89,20080518,0:00,,AN,7
RD,I,13,21,12,12128,1,7,1,89,20080530,0:00,,AN,7
RD,I,13,21,12,12128,1,7,1,89,20080611,0:00,,AN,7
RD,I,13,21,12,12128,1,7,1,89,20080623,0:00,,AN,7
RD,I,13,21,12,12128,1,7,1,89,20081009,0:00,,AD,7
RD,I,13,21,12,12128,1,7,1,89,20081021,0:00,,AD,7
RD,I,13,21,12,12128,1,7,1,89,20081102,0:00,,AD,7
RD,I,13,21,12,12128,1,7,1,89,20081114,0:00,,AD,7
RD,I,13,21,12,12128,1,7,1,89,20081126,0:00,,AD,7
RD,I,13,21,12,12128,1,7,1,89,20081208,0:00,0.00357,,7
RD,I,13,21,12,12128,1,7,1,89,20081220,0:00,0.0029,,7
RD,I,13,51,21,12128,1,7,1,89,20080107,0:00,0.00115,,7
RD,I,13,51,21,12128,1,7,1,89,20080119,0:00,0.0042,,7
RD,I,13,51,21,12128,1,7,1,89,20080131,0:00,0.0036,,7
RD,I,13,51,21,12128,1,7,1,89,20080212,0:00,0.00123,,7
RD,I,13,51,21,12128,1,7,1,89,20080224,0:00,0.00315,,7
RD,I,13,51,21,12128,1,7,1,89,20080307,0:00,0.00135,,7
RD,I,13,51,21,12128,1,7,1,89,20080319,0:00,0.00353,,7
RD,I,13,51,21,12128,1,7,1,89,20080331,0:00,0.00113,,7
RD,I,13,51,21,12128,1,7,1,89,20080412,0:00,0.0033,,7
RD,I,13,51,21,12128,1,7,1,89,20080424,0:00,0.00131,,7
RD,I,13,51,21,12128,1,7,1,89,20080506,0:00,0.00176,,7
RD,I,13,51,21,12128,1,7,1,89,20080518,0:00,0.00369,,7
RD,I,13,51,21,12128,1,7,1,89,20080530,0:00,0.00206,,7
RD,I,13,51,21,12128,1,7,1,89,20080611,0:00,0.0023,,7
RD,I,13,51,21,12128,1,7,1,89,20080623,0:00,0.00178,,7
RD,I,13,51,21,12128,1,7,1,89,20080705,0:00,0.00225,,7
RD,I,13,51,21,12128,1,7,1,89,20080717,0:00,0.00157,,7
RD,I,13,51,21,12128,1,7,1,89,20080729,0:00,0.00209,,7
RD,I,13,51,21,12128,1,7,1,89,20080810,0:00,0.00197,,7
RD,I,13,51,21,12128,1,7,1,89,20080822,0:00,0.00126,,7
RD,I,13,51,21,12128,1,7,1,89,20080903,0:00,0.00137,,7
RD,I,13,51,21,12128,1,7,1,89,20080915,0:00,0.00325,,7
RD,I,13,51,21,12128,1,7,1,89,20080927,0:00,0.00413,,7
RD,I,13,51,21,12128,1,7,1,89,20081009,0:00,0.00142,,7
RD,I,13,51,21,12128,1,7,1,89,20081021,0:00,0.08073,,7
RD,I,13,51,21,12128,1,7,1,89,20081102,0:00,0.00259,,7
RD,I,13,51,21,12128,1,7,1,89,20081114,0:00,0.00135,,7
RD,I,13,51,21,12128,1,7,1,89,20081126,0:00,0.00539,,7
RD,I,13,51,21,12128,1,7,1,89,20081208,0:00,0.00174,,7
RD,I,13,51,21,12128,1,7,1,89,20081220,0:00,0.00299,,7
RD,I,13,69,2,12128,1,7,1,89,20080107,0:00,0.00082,,7
RD,I,13,69,2,12128,1,7,1,89,20080119,0:00,0.00132,,7
RD,I,13,69,2,12128,1,7,1,89,20080131,0:00,0.00231,,7
RD,I,13,69,2,12128,1,7,1,89,20080212,0:00,0.00107,,7
RD,I,13,69,2,12128,1,7,1,89,20080224,0:00,0.00143,,7
RD,I,13,69,2,12128,1,7,1,89,20080307,0:00,0.00087,,7
RD,I,13,69,2,12128,1,7,1,89,20080319,0:00,,AN,7
RD,I,13,69,2,12128,1,7,1,89,20080331,0:00,,AN,7
RD,I,13,69,2,12128,1,7,1,89,20080412,0:00,0.00153,,7
RD,I,13,69,2,12128,1,7,1,89,20080424,0:00,0.00285,,7
RD,I,13,69,2,12128,1,7,1,89,20080506,0:00,0.00235,,7
RD,I,13,69,2,12128,1,7,1,89,20080518,0:00,0.0032,,7
RD,I,13,69,2,12128,1,7,1,89,20080530,0:00,0.00115,,7
RD,I,13,69,2,12128,1,7,1,89,20080611,0:00,0.00112,,7
RD,I,13,69,2,12128,1,7,1,89,20080623,0:00,0.00136,,7
RD,I,13,69,2,12128,1,7,1,89,20080705,0:00,0.00137,,7
RD,I,13,69,2,12128,1,7,1,89,20080717,0:00,,AN,7
RD,I,13,69,2,12128,1,7,1,89,20080729,0:00,0.00212,,7
RD,I,13,69,2,12128,1,7,1,89,20080810,0:00,,AN,7
RD,I,13,69,2,12128,1,7,1,89,20080822,0:00,0.00043,,7
RD,I,13,69,2,12128,1,7,1,89,20080903,0:00,0.00147,,7
RD,I,13,69,2,12128,1,7,1,89,20080915,0:00,0.00113,,7
RD,I,13,69,2,12128,1,7,1,89,20081009,0:00,0.00069,,7
RD,I,13,69,2,12128,1,7,1,89,20081021,0:00,0.00249,,7
RD,I,13,69,2,12128,1,7,1,89,20081102,0:00,0.0023,,7
RD,I,13,69,2,12128,1,7,1,89,20081114,0:00,0.00043,,7
RD,I,13,69,2,12128,1,7,1,89,20081126,0:00,0.00363,,7
RD,I,13,69,2,12128,1,7,1,89,20081208,0:00,,AN,7
RD,I,13,69,2,12128,1,7,1,89,20081220,0:00,0.00096,,7
RD,I,13,85,1,12128,1,7,1,89,20080107,0:00,0.00141,,7
RD,I,13,85,1,12128,1,7,1,89,20080119,0:00,0.00109,,7
RD,I,13,85,1,12128,1,7,1,89,20080131,0:00,0.00209,,7
RD,I,13,85,1,12128,1,7,1,89,20080212,0:00,0.00297,,7
RD,I,13,85,1,12128,1,7,1,89,20080224,0:00,0.00249,,7
RD,I,13,85,1,12128,1,7,1,89,20080307,0:00,0.00194,,7
RD,I,13,85,1,12128,1,7,1,89,20080319,0:00,,AN,7
RD,I,13,85,1,12128,1,7,1,89,20080331,0:00,,AN,7
RD,I,13,85,1,12128,1,7,1,89,20080412,0:00,,AN,7
RD,I,13,85,1,12128,1,7,1,89,20080424,0:00,0.00283,,7
RD,I,13,85,1,12128,1,7,1,89,20080506,0:00,,AN,7
RD,I,13,85,1,12128,1,7,1,89,20080518,0:00,0.00222,,7
RD,I,13,85,1,12128,1,7,1,89,20080530,0:00,0.00222,,7
RD,I,13,85,1,12128,1,7,1,89,20080611,0:00,0.00138,,7
RD,I,13,85,1,12128,1,7,1,89,20080623,0:00,0.00291,,7
RD,I,13,85,1,12128,1,7,1,89,20080705,0:00,0.00178,,7
RD,I,13,85,1,12128,1,7,1,89,20080717,0:00,0.00218,,7
RD,I,13,85,1,12128,1,7,1,89,20080729,0:00,0.00138,,7
RD,I,13,85,1,12128,1,7,1,89,20080810,0:00,0.00162,,7
RD,I,13,85,1,12128,1,7,1,89,20080822,0:00,0.00092,,7
RD,I,13,85,1,12128,1,7,1,89,20080903,0:00,0.00209,,7
RD,I,13,85,1,12128,1,7,1,89,20080915,0:00,0.00064,,7
